Latitude,Longitude,mean_U,mean_V,Speed,unit_U,unit_V
17.6825,-65.7621,0.042610442,0.097228916,0.106156073,0.401394293,0.915905356
17.6825,-65.7064,0.058173913,0.102695652,0.118027968,0.492882443,0.870095913
17.6825,-65.6506,0.049225806,0.066903226,0.083061553,0.592642498,0.805465623
17.6825,-65.5949,0.053163265,0.029489796,0.060794579,0.874473779,0.485072787
17.6825,-65.5391,0.026842105,0.027894737,0.038711949,0.693380372,0.720571759
17.6825,-65.4834,0,-0.04,0.04,0,-1
17.7364,-68.0474,0.045,-0.081666667,0.093244005,0.482604754,-0.875838257
17.7364,-67.9917,0.002954545,-0.017954545,0.018196017,0.162373195,-0.986729419
17.7364,-67.936,-0.017912371,0.02992268,0.034874344,-0.513626044,0.858014153
17.7364,-67.8802,0.00028169,0.014112676,0.014115487,0.019956105,0.999800857
17.7364,-67.8245,0.004159132,0.042079566,0.04228461,0.09836042,0.995150857
17.7364,-67.7687,0.005540984,0.065704918,0.065938143,0.084033055,0.996462968
17.7364,-67.713,0.013117089,0.090996835,0.091937381,0.14267416,0.989769713
17.7364,-67.6573,0.016355283,0.122419602,0.123507304,0.132423612,0.991193214
17.7364,-67.6015,0.019070465,0.13832084,0.139629285,0.136579262,0.990629146
17.7364,-67.5458,0.012947214,0.134120235,0.134743711,0.096087706,0.995372871
17.7364,-67.49,0.003275613,0.126479076,0.126521486,0.025889779,0.999664804
17.7364,-67.4343,0.006523605,0.100701001,0.100912086,0.064646421,0.997908232
17.7364,-67.3786,-0.000802292,0.07508596,0.075090246,-0.010684374,0.99994292
17.7364,-67.3228,-0.006284075,0.056743185,0.057090092,-0.110072945,0.993923512
17.7364,-67.2671,0.012790295,0.037019064,0.039166347,0.326563378,0.945175306
17.7364,-67.2113,0.034615385,0.012564103,0.036825012,0.939996555,0.341183935
17.7364,-67.1556,0.023152805,-0.009245648,0.024930591,0.928690564,-0.370855547
17.7364,-67.0999,0.01010929,-0.011912568,0.015623925,0.647039068,-0.762456848
17.7364,-67.0441,0.006159875,-0.023134796,0.02394082,0.257295893,-0.966332667
17.7364,-66.9884,0.010199081,-0.009678407,0.014060328,0.725380028,-0.688348615
17.7364,-66.9326,0.001382979,0.005759878,0.005923582,0.233469986,0.972364009
17.7364,-66.8769,-0.0043769,0.015303951,0.015917543,-0.274973321,0.961451857
17.7364,-66.8212,-0.011441718,0.013558282,0.017740911,-0.644934062,0.764238219
17.7364,-66.7654,-0.020108865,-4.67E-05,0.020108919,-0.999997308,-0.002320179
17.7364,-66.7097,-0.025507692,-0.023923077,0.034970787,-0.729399998,-0.684087453
17.7364,-66.6539,-0.039438378,-0.040327613,0.056406578,-0.699180471,-0.714945221
17.7364,-66.5982,-0.055704809,-0.047164179,0.072989626,-0.763188031,-0.646176469
17.7364,-66.5425,-0.059398374,-0.032243902,0.067585768,-0.878859196,-0.477081244
17.7364,-66.4867,-0.05568662,-0.022429577,0.060034037,-0.92758413,-0.373614348
17.7364,-66.431,-0.062326139,-0.009208633,0.06300275,-0.989260609,-0.146162399
17.7364,-66.3752,-0.065100402,-0.006586345,0.065432731,-0.994921059,-0.100658269
17.7364,-66.3195,-0.075741811,-0.021040462,0.078609942,-0.963514398,-0.267656505
17.7364,-66.2638,-0.084185639,-0.026567426,0.088278253,-0.953639615,-0.300950967
17.7364,-66.208,-0.082495812,-0.022110553,0.085407468,-0.965908652,-0.258883131
17.7364,-66.1523,-0.074924875,-0.017813022,0.07701325,-0.972882916,-0.231298144
17.7364,-66.0965,-0.067733333,0.004761905,0.067900517,-0.997537817,0.070130611
17.7364,-66.0408,-0.058137045,0.029764454,0.065313388,-0.890124465,0.455717498
17.7364,-65.9851,-0.057762712,0.035525424,0.067812879,-0.851795594,0.523874285
17.7364,-65.9293,-0.033992395,0.052509506,0.062551828,-0.543427694,0.839455979
17.7364,-65.8736,-0.012415094,0.065849057,0.0670092,-0.185274476,0.982686811
17.7364,-65.8178,0.004354839,0.068467742,0.068606095,0.063475974,0.997983367
17.7364,-65.7621,0.026066946,0.088033473,0.091811644,0.283917643,0.95884867
17.7364,-65.7064,0.045052083,0.08765625,0.098556118,0.457121123,0.889404452
17.7364,-65.6506,0.037962963,0.039259259,0.05461205,0.695138949,0.718875401
17.7364,-65.5949,0.052727273,0.032727273,0.062058357,0.849640166,0.527362862
17.7903,-67.9917,-0.016698113,0.015377358,0.022700003,-0.735599602,0.677416582
17.7903,-67.936,-0.004395604,0.00021978,0.004401095,-0.998752339,0.049937617
17.7903,-67.8802,0.015639913,0.011344902,0.019321327,0.8094637,0.587169924
17.7903,-67.8245,0.024760077,0.004145873,0.025104774,0.986269662,0.165142827
17.7903,-67.7687,0.013048387,0.054806452,0.056338331,0.231607626,0.972809286
17.7903,-67.713,0.005201238,0.111873065,0.111993909,0.046442154,0.998920981
17.7903,-67.6573,0.013823976,0.134597876,0.135305914,0.102168304,0.994767127
17.7903,-67.6015,0.022945619,0.159244713,0.160889341,0.142617399,0.989777893
17.7903,-67.5458,0.026622999,0.155283843,0.157549535,0.168981766,0.985619177
17.7903,-67.49,0.024900285,0.133019943,0.135330445,0.183996179,0.982926959
17.7903,-67.4343,0.018512748,0.105835694,0.107442617,0.172303583,0.985043895
17.7903,-67.3786,0.012624113,0.073177305,0.07425824,0.170002864,0.985443568
17.7903,-67.3228,0.007457627,0.046144068,0.04674282,0.15954594,0.987190505
17.7903,-67.2671,0.010070621,0.024957627,0.026912833,0.374194034,0.927350433
17.7903,-67.2113,0.030182073,0.008067227,0.031241602,0.966085965,0.258220657
17.7903,-67.1556,0.004862579,-0.00564482,0.007450414,0.65265891,-0.757651865
17.7903,-67.0999,-0.008097015,-0.007313433,0.01091091,-0.742102643,-0.670286258
17.7903,-67.0441,-0.022391714,-0.02086629,0.03060704,-0.731587036,-0.681748054
17.7903,-66.9884,-0.024674658,-0.025890411,0.035765236,-0.689906186,-0.723898788
17.7903,-66.9326,-0.006707317,0.008231707,0.010618338,-0.631672951,0.775234986
17.7903,-66.8769,-0.006352584,0.013647416,0.015053481,-0.422000968,0.90659538
17.7903,-66.8212,-0.010611621,0.001024465,0.010660958,-0.995372166,0.096095007
17.7903,-66.7654,-0.029110764,-0.029828393,0.041679367,-0.698445453,-0.715663293
17.7903,-66.7097,-0.031148545,-0.041761103,0.052098191,-0.597881506,-0.801584497
17.7903,-66.6539,-0.025987461,-0.037601881,0.04570831,-0.568550031,-0.822648687
17.7903,-66.5982,-0.056247934,-0.043983471,0.071402912,-0.787754065,-0.615989881
17.7903,-66.5425,-0.045786618,-0.045316456,0.064420459,-0.710746538,-0.703448192
17.7903,-66.4867,-0.000865979,-0.005319588,0.005389613,-0.160675602,-0.98700727
17.7903,-66.431,-0.016891026,0.022852564,0.028417361,-0.594391061,0.804176141
17.7903,-66.3752,-0.038807339,0.028165138,0.047950856,-0.809314845,0.587375077
17.7903,-66.3195,-0.064147583,-0.003816794,0.064261032,-0.998234549,-0.059395154
17.7903,-66.2638,-0.081190965,-0.020020534,0.083622931,-0.970917476,-0.2394144
17.7903,-66.208,-0.076431373,-0.033470588,0.08343881,-0.916017051,-0.40113933
17.7903,-66.1523,-0.07145679,-0.043679012,0.083749203,-0.853223526,-0.52154541
17.7903,-66.0965,-0.084558304,-0.027844523,0.089024852,-0.949828079,-0.312772472
17.7903,-66.0408,-0.101166078,0.008056537,0.101486369,-0.996843998,0.079385411
17.7903,-65.9851,-0.105570934,0.035467128,0.111369382,-0.947934989,0.318463902
17.7903,-65.9293,-0.048927203,0.043218391,0.065281701,-0.749478065,0.662029176
17.7903,-65.8736,-0.046040268,0.046778523,0.065634873,-0.701460462,0.71270837
17.7903,-65.8178,-0.022369942,0.064797688,0.06855038,-0.326328491,0.945256429
17.7903,-65.7621,-0.056875,0.09125,0.107523617,-0.528953562,0.84865077
17.7903,-65.7064,-0.025,0.135555556,0.137841607,-0.181367589,0.983415374
17.8443,-67.936,-0.02,0.13,0.131529464,-0.152057184,0.988371698
17.8443,-67.8802,0.023026316,-0.000230263,0.023027467,0.999950004,-0.0099995
17.8443,-67.8245,0.028782609,-0.008886957,0.030123356,0.955491445,-0.295018809
17.8443,-67.7687,0.03463621,0.009560068,0.03593135,0.963955144,0.266064805
17.8443,-67.713,0.024340491,0.072791411,0.076753169,0.317126849,0.94838313
17.8443,-67.6573,0.021063218,0.140258621,0.141831378,0.148508875,0.988911075
17.8443,-67.6015,0.021974432,0.165198864,0.166653953,0.131856649,0.991268795
17.8443,-67.5458,0.036870555,0.164324324,0.16840998,0.218933312,0.975739824
17.8443,-67.49,0.031680791,0.142485876,0.145965398,0.217043159,0.976162009
17.8443,-67.4343,0.026723164,0.102542373,0.105967286,0.252183148,0.967679523
17.8443,-67.3786,0.015084746,0.064576271,0.066314737,0.227471998,0.973784622
17.8443,-67.3228,-0.008213783,0.046146273,0.046871577,-0.175240176,0.984525714
17.8443,-67.2671,-0.019272727,0.021916084,0.029184803,-0.660368583,0.750941632
17.8443,-67.2113,-0.007877095,0.004036313,0.008851014,-0.889965272,0.456028304
17.8443,-67.1556,-0.00389899,-0.002808081,0.004804939,-0.811454587,-0.58441548
17.8443,-67.0999,-0.014989817,-0.009490835,0.017741774,-0.844888255,-0.534942835
17.8443,-67.0441,-0.035375494,-0.026146245,0.043989223,-0.804185478,-0.594378429
17.8443,-66.9884,-0.025337955,-0.015857886,0.029891211,-0.847672412,-0.530520011
17.8443,-66.9326,-0.016287744,0.003623446,0.016685921,-0.976136941,0.217155873
17.8443,-66.8769,-0.014353846,0.001169231,0.014401389,-0.996698744,0.081188751
17.8443,-66.8212,-0.023785047,-0.039626168,0.046216465,-0.514644437,-0.857403699
17.8443,-66.7654,-0.036425121,-0.041513688,0.055228396,-0.659536102,-0.751672888
17.8443,-66.7097,-0.044497608,-0.047639553,0.065188681,-0.682597146,-0.730794866
17.8443,-66.6539,-0.076464286,-0.048928571,0.090778809,-0.842314268,-0.53898671
17.8443,-66.5982,-0.017944444,-0.046314815,0.04966956,-0.361276495,-0.932458736
17.8443,-66.5425,0.005172414,-0.02989858,0.030342692,0.170466542,-0.985363465
17.8443,-66.4867,0.05625,0.011011905,0.057317751,0.981371378,0.192120323
17.8443,-66.431,-0.005813953,-0.019651163,0.020493176,-0.283701928,-0.958912517
17.8443,-66.208,-0.051,-0.149,0.157486507,-0.323837266,-0.946112797
17.8443,-66.1523,-0.123111111,-0.166666667,0.20720551,-0.594149794,-0.804354414
17.8443,-66.0965,-0.151960784,-0.095098039,0.179264377,-0.847690916,-0.530490444
17.8443,-66.0408,-0.170526316,-0.004736842,0.170592093,-0.999614421,-0.027767067
17.8443,-65.9851,-0.205762712,0.025762712,0.207369262,-0.992252707,0.124235924
17.8443,-65.9293,-0.204848485,0.039242424,0.208573415,-0.982140914,0.188146817
17.8443,-65.8736,-0.164333333,0.053666667,0.172874392,-0.950593845,0.310437341
17.8443,-65.8178,-0.102909091,0.073090909,0.126224253,-0.815287781,0.579055986
17.8982,-67.9917,0.013333333,0.046666667,0.048534066,0.274721128,0.961523948
17.8982,-67.936,-0.046363636,0.154545455,0.161350192,-0.287347886,0.957826285
17.8982,-67.8802,0.029623188,-0.042666667,0.051942061,0.570312145,-0.82142806
17.8982,-67.8245,0.024234875,-0.038078292,0.045136299,0.536926508,-0.843629021
17.8982,-67.7687,0.022624799,0.010644122,0.025003577,0.904862484,0.425703987
17.8982,-67.713,0.039918033,0.012836066,0.041931062,0.951991944,0.306123077
17.8982,-67.6573,0.034235808,0.096331878,0.102234638,0.334874838,0.942262619
17.8982,-67.6015,0.029652174,0.146405797,0.149378408,0.198503748,0.980100129
17.8982,-67.5458,0.033780314,0.15850214,0.162061834,0.208440896,0.978034965
17.8982,-67.49,0.025148096,0.145373766,0.147532907,0.170457537,0.985365023
17.8982,-67.4343,0.016112676,0.10784507,0.109042091,0.147765656,0.989022402
17.8982,-67.3786,-0.001636364,0.067202797,0.067222717,-0.02434242,0.999703679
17.8982,-67.3228,-0.024175978,0.046843575,0.05271431,-0.458622673,0.888631107
17.8982,-67.2671,-0.022951049,0.022013986,0.031801985,-0.721686058,0.692220509
17.8982,-67.2113,-0.014022346,0.004567039,0.01474734,-0.950839009,0.309685613
17.8982,-67.1556,-0.016182573,-0.007136929,0.017686476,-0.914968759,-0.403524683
17.8982,-67.0999,-0.016003683,-0.002209945,0.016155548,-0.990599835,-0.136791692
17.8982,-67.0441,-0.029573284,-0.00135436,0.02960428,-0.998952976,-0.045748787
17.8982,-66.9884,-0.036891192,0.003031088,0.037015504,-0.996641621,0.081886987
17.8982,-66.9326,-0.046324111,0.02083004,0.050791867,-0.912037954,0.410105804
17.8982,-66.8769,-0.048291457,-0.00879397,0.049085627,-0.983820733,-0.179155701
17.8982,-66.8212,-0.04812065,-0.098097448,0.109264387,-0.440405617,-0.897798915
17.8982,-66.7654,-0.065672878,-0.060207039,0.089094413,-0.737115555,-0.675766719
17.8982,-66.7097,-0.094051522,-0.041334895,0.10273394,-0.915486378,-0.402348968
17.8982,-66.6539,-0.078518519,-0.038404558,0.087407482,-0.898304321,-0.439373812
17.8982,-66.5982,-0.008289963,-0.038996283,0.0398677,-0.20793682,-0.978142259
17.8982,-66.5425,0.052978723,-0.007907801,0.053565646,0.989042924,-0.147628228
17.8982,-66.4867,0.13115942,0.030434783,0.134644233,0.974118365,0.226038516
17.8982,-66.0965,-0.218125,-0.05375,0.224649901,-0.970955245,-0.239261178
17.8982,-66.0408,-0.176578947,-0.048947368,0.183237468,-0.963661797,-0.267125327
17.9522,-67.936,-0.038181818,0.185454545,0.189344236,-0.201652921,0.979457043
17.9522,-67.8802,0.008324176,-0.067527473,0.068038603,0.122344897,-0.992487645
17.9522,-67.8245,0.017777778,-0.060392157,0.062954444,0.28239115,-0.959299348
17.9522,-67.7687,0.020657051,-0.038205128,0.04343208,0.475617359,-0.879652277
17.9522,-67.713,0.017255217,0.018089888,0.024999731,0.690216101,0.723603299
17.9522,-67.6573,0.050272,0.03768,0.062825603,0.800183327,0.599755486
17.9522,-67.6015,0.050734824,0.08456869,0.098619905,0.514448113,0.857521509
17.9522,-67.5458,0.038218563,0.119700599,0.125653857,0.304157498,0.952621759
17.9522,-67.49,0.01319242,0.128877551,0.129551006,0.10183186,0.994801625
17.9522,-67.4343,-0.009497207,0.108477654,0.1088926,-0.087216273,0.996189401
17.9522,-67.3786,-0.024559441,0.085006993,0.088483642,-0.277559104,0.960708563
17.9522,-67.3228,-0.032211405,0.055076495,0.063804349,-0.504846541,0.863209111
17.9522,-67.2671,-0.050987483,0.045980529,0.068658083,-0.742628985,0.669703062
18.0061,-67.8245,0.008601626,-0.091333333,0.091737483,0.093763484,-0.9955945
18.0061,-67.7687,0.00708134,-0.094896332,0.095160176,0.07441495,-0.997227364
18.0061,-67.713,0.012535885,-0.044354067,0.046091558,0.271977903,-0.962303497
18.0061,-67.6573,0.031706539,0.009043062,0.03297092,0.961651621,0.274273878
18.0061,-67.6015,0.034704944,0.055869219,0.065770835,0.527664644,0.849452779
18.0061,-67.5458,0.020733652,0.091020734,0.093352334,0.222101059,0.975023651
18.0061,-67.49,-0.014896332,0.129154705,0.130010917,-0.114577545,0.993414307
18.0061,-67.4343,-0.033413078,0.121307815,0.125825354,-0.265551235,0.964096749
18.0061,-67.3786,-0.025677831,0.077097289,0.081260956,-0.315992234,0.948761776
18.0061,-67.3414,-0.049545455,0.066727273,0.083110053,-0.596142734,0.802878472
18.0061,-67.3228,-0.032727273,0.051802233,0.061274348,-0.534110502,0.845414674
18.0061,-67.2671,-0.046108453,0.037990431,0.059743303,-0.771776093,0.63589438
18.0061,-67.2113,-0.043492823,0.028995215,0.052271868,-0.832050294,0.554700196
18.0241,-67.36,-0.023063063,0.110135135,0.11252401,-0.204961261,0.978770086
18.0241,-67.3228,-0.010942408,0.071465969,0.072298831,-0.151349728,0.988480278
18.0241,-67.3042,0.013154762,0.0625,0.06386938,0.205963512,0.978559672
18.0241,-67.2857,0.006818182,0.066272727,0.066622534,0.102340476,0.994749429
18.0241,-67.2671,0.029655172,0.094827586,0.099356431,0.298472602,0.954418203
18.0421,-67.3971,-0.024332689,0.102669246,0.105513287,-0.230612554,0.973045657
18.0421,-67.3786,-0.016298201,0.099460154,0.100786674,-0.161709876,0.986838343
18.0421,-67.36,-0.010948454,0.064329897,0.065254918,-0.167779748,0.985824506
18.0421,-67.3414,-0.024855072,0.072318841,0.07647084,-0.325026802,0.945704805
18.0421,-67.3228,-0.022932692,0.058485577,0.062820945,-0.365048511,0.930988499
18.0421,-67.3042,-0.060039761,0.041510934,0.072992675,-0.82254502,0.5687
18.0421,-67.2857,-0.037933673,0.03375,0.050774266,-0.747104321,0.664706803
18.0421,-67.2671,-0.022814645,0.027803204,0.035965625,-0.634345861,0.77304937
18.0421,-67.2485,-0.00291411,0.018374233,0.018603884,-0.156639899,0.987655781
18.0421,-67.2299,-0.073333333,0.056666667,0.092676258,-0.791285001,0.611447501
18.06,-67.7687,-0.005055821,-0.190909091,0.190976026,-0.026473592,-0.999649513
18.06,-67.713,-0.00185008,-0.11092504,0.110940467,-0.016676329,-0.99986094
18.06,-67.6573,0.013157895,-0.052902711,0.054514467,0.241365193,-0.970434358
18.06,-67.6015,0.015422648,0.01446571,0.02114509,0.729372531,0.684116738
18.06,-67.5458,-0.006427432,0.081945774,0.082197455,-0.078195027,0.996938081
18.06,-67.49,-0.035486443,0.120542265,0.125657174,-0.282406825,0.959294733
18.06,-67.4343,-0.040510367,0.098373206,0.106387863,-0.380779965,0.924665679
18.06,-67.4157,-0.032573674,0.108546169,0.11332835,-0.287427407,0.957802425
18.06,-67.3786,-0.027780508,0.062989353,0.068843411,-0.403531834,0.914965605
18.06,-67.36,-0.012745455,0.052109091,0.053645167,-0.237588122,0.971365989
18.06,-67.3414,-0.023922559,0.031531987,0.03957973,-0.604414409,0.796670083
18.06,-67.3228,-0.048,0.038483607,0.061522256,-0.78020546,0.625523333
18.06,-67.3042,-0.061006601,0.033960396,0.069822015,-0.873744483,0.486385217
18.06,-67.2857,-0.056385135,0.02964527,0.063703418,-0.885119458,0.465363885
18.06,-67.2671,-0.041870445,0.012947368,0.043826573,-0.95536662,0.295422786
18.06,-67.2485,-0.032673267,-3.30E-05,0.032673284,-0.99999949,-0.0010101
18.06,-67.2299,-0.028562992,0.003228346,0.028744856,-0.993673172,0.112310407
18.06,-67.2113,-0.03806867,0.003862661,0.038264131,-0.994891774,0.100947305
18.078,-67.4715,-0.06171123,0.121194296,0.136001225,-0.453754956,0.891126501
18.078,-67.4343,-0.051552288,0.122843137,0.1332219,-0.386965562,0.922094167
18.078,-67.4157,-0.025820611,0.057156489,0.062718164,-0.411692705,0.911322729
18.078,-67.3971,-0.021770492,0.066114754,0.06960686,-0.312763593,0.949831003
18.078,-67.3786,-0.018129252,0.053061224,0.056072839,-0.323316099,0.946291023
18.078,-67.36,-0.017429577,0.023521127,0.029275136,-0.595371362,0.803450646
18.078,-67.3414,-0.026330579,0.023801653,0.035493916,-0.741833581,0.670584028
18.078,-67.3228,-0.053944805,0.026834416,0.060250542,-0.895341403,0.445380481
18.078,-67.3042,-0.06339934,0.023465347,0.067602506,-0.937825295,0.347107644
18.078,-67.2857,-0.059003215,0.01607717,0.061154353,-0.964824464,0.262894949
18.078,-67.2671,-0.045608974,0.005272436,0.045912712,-0.993384455,0.114836081
18.078,-67.2485,-0.038099042,-0.0035623,0.038265219,-0.995657231,-0.093094995
18.078,-67.2299,-0.034928,-0.00584,0.035412862,-0.986308312,-0.164911834
18.078,-67.2113,-0.033069467,-0.002003231,0.033130086,-0.998170281,-0.060465615
18.096,-67.49,-0.054350282,0.086158192,0.10186848,-0.53353385,0.845778713
18.096,-67.4529,-0.063616667,0.12825,0.143161247,-0.44437072,0.89584299
18.096,-67.4343,-0.056202749,0.098213058,0.113157209,-0.496678469,0.867934616
18.096,-67.4157,-0.034820261,0.066454248,0.075024114,-0.464120926,0.885771848
18.096,-67.3971,-0.034414587,0.025834933,0.043032634,-0.799732302,0.600356765
18.096,-67.3786,-0.022330097,0.016957929,0.02803934,-0.796384548,0.604790585
18.096,-67.36,-0.028477905,0.0200491,0.034827539,-0.817683528,0.575668001
18.096,-67.3414,-0.031607717,0.012990354,0.034173046,-0.92493122,0.380134499
18.096,-67.3228,-0.053477564,0.026330128,0.059608099,-0.897152646,0.441720647
18.096,-67.3042,-0.065507246,0.024041868,0.06977973,-0.93877185,0.344539423
18.096,-67.2857,-0.062464,0.012528,0.063707944,-0.980474278,0.196647377
18.096,-67.2671,-0.04824,0.002032,0.048282778,-0.999114017,0.0420854
18.096,-67.2485,-0.040832,-0.005824,0.041245257,-0.989980504,-0.141204116
18.096,-67.2299,-0.034496,-0.008432,0.035511585,-0.971401316,-0.237443643
18.096,-67.2113,-0.03400641,-0.007804487,0.034890485,-0.974661431,-0.223685258
18.114,-67.8245,-0.034707792,-0.226688312,0.22932994,-0.151344356,-0.9884811
18.114,-67.7687,-0.029824281,-0.221086262,0.223088823,-0.133687922,-0.991023481
18.114,-67.713,-0.026565495,-0.18615016,0.188036187,-0.141278632,-0.989969872
18.114,-67.6573,-0.024098884,-0.097336523,0.100275395,-0.240326986,-0.97069199
18.114,-67.6015,-0.027348243,-0.009792332,0.029048514,-0.941467882,-0.337102694
18.114,-67.5458,-0.043466454,0.054888179,0.070014604,-0.620819817,0.783953286
18.114,-67.49,-0.061403509,0.108245614,0.1244488,-0.493403783,0.869800383
18.114,-67.4715,-0.066159052,0.118900169,0.136067154,-0.486223533,0.873834467
18.114,-67.4529,-0.073220036,0.123810376,0.143840824,-0.509035151,0.860745732
18.114,-67.4343,-0.059775821,0.093242594,0.11075798,-0.539697643,0.841858928
18.114,-67.3971,-0.042636656,0.022909968,0.048401974,-0.880886722,0.473327141
18.114,-67.3786,-0.046068855,0.03429944,0.057435102,-0.802102779,0.597186011
18.114,-67.36,-0.037973856,0.004183007,0.038203551,-0.99398761,0.109492611
18.114,-67.3414,-0.041362179,0.008846154,0.042297569,-0.977885506,0.209140953
18.114,-67.3228,-0.05778754,0.019592652,0.061018618,-0.947047665,0.321093009
18.114,-67.3042,-0.06900641,0.015128205,0.070645221,-0.976802242,0.214143362
18.114,-67.2857,-0.070223642,0.016677316,0.072176816,-0.972939039,0.231061955
18.114,-67.2671,-0.052755591,0.007859425,0.053337819,-0.989084142,0.147351824
18.114,-67.2485,-0.049392,0.008816,0.050172617,-0.984441369,0.175713377
18.114,-67.2299,-0.034224,0.004384,0.034503647,-0.991895157,0.127059034
18.114,-67.2113,-0.038896882,-0.002629896,0.038985687,-0.997722115,-0.067457989
18.132,-67.49,-0.072373225,0.082677485,0.109879253,-0.658661424,0.752439452
18.132,-67.4529,-0.075530179,0.123442088,0.144716126,-0.521919578,0.852994697
18.132,-67.4343,-0.065426731,0.10921095,0.127309421,-0.513919005,0.857838713
18.132,-67.4157,-0.0573021,0.047011309,0.074118782,-0.773111737,0.634269849
18.132,-67.3971,-0.055201288,0.039452496,0.067850436,-0.813573081,0.581462675
18.132,-67.3786,-0.055698234,0.015746388,0.057881276,-0.962284155,0.272046328
18.132,-67.36,-0.06024077,0.016837881,0.062549698,-0.963086518,0.269192048
18.132,-67.3414,-0.065952,0.00056,0.065954377,-0.999963953,0.008490718
18.132,-67.3228,-0.075926518,0.013833866,0.077176498,-0.983803607,0.179249721
18.132,-67.3042,-0.078099042,-0.00215655,0.07812881,-0.999618979,-0.027602488
18.132,-67.2857,-0.079329073,0.0085623,0.079789817,-0.994225536,0.10731069
18.132,-67.2671,-0.069184,0.013344,0.070459124,-0.981902638,0.189386402
18.132,-67.2485,-0.056752,0.013728,0.058388762,-0.971967865,0.235113738
18.132,-67.2299,-0.031805112,0.000479233,0.031808722,-0.9998865,0.015066095
18.132,-67.2113,-0.031182109,-0.001629393,0.031224651,-0.998637544,-0.052182904
18.1499,-67.4529,-0.083115578,0.122311558,0.147879398,-0.562049743,0.827103431
18.1499,-67.4343,-0.076009615,0.109326923,0.133153437,-0.570842309,0.821059716
18.1499,-67.4157,-0.07310789,0.09215781,0.117634287,-0.621484535,0.783426431
18.1499,-67.3971,-0.070288,0.04864,0.08547662,-0.822306733,0.569044495
18.1499,-67.3786,-0.073413462,0.043605769,0.085387349,-0.859769767,0.510681846
18.1499,-67.36,-0.084791667,0.031330128,0.09039471,-0.938015801,0.346592495
18.1499,-67.3414,-0.09399361,0.026693291,0.097710442,-0.961960749,0.273187697
18.1499,-67.3228,-0.093552,0.008304,0.093919823,-0.996083651,0.08841584
18.1499,-67.3042,-0.091038339,-0.000734824,0.091041304,-0.999967426,-0.008071329
18.1499,-67.2857,-0.083817891,-0.005351438,0.083988552,-0.997968054,-0.063716276
18.1499,-67.2671,-0.073824,0.008576,0.07432046,-0.993320011,0.115392182
18.1499,-67.2485,-0.058674121,0.00784345,0.059196049,-0.991183064,0.13249956
18.1499,-67.2299,-0.041533546,0.00014377,0.041533795,-0.999994009,0.003461518
18.1499,-67.2113,-0.022667732,-0.002172524,0.022771603,-0.995438543,-0.095404963
18.1679,-67.8245,-0.053157895,-0.176347687,0.184185419,-0.288610765,-0.957446514
18.1679,-67.7687,-0.050558214,-0.199138756,0.205456509,-0.246077449,-0.969250168
18.1679,-67.713,-0.053460925,-0.180031898,0.187801903,-0.284666578,-0.95862659
18.1679,-67.6573,-0.058867624,-0.097910686,0.11424491,-0.515275678,-0.857024489
18.1679,-67.6015,-0.069553429,-0.028516746,0.075172364,-0.92525265,-0.379351465
18.1679,-67.5458,-0.084529506,0.07814992,0.115120143,-0.734272068,0.678855308
18.1679,-67.49,-0.084577352,0.114800638,0.142592128,-0.593141806,0.805098005
18.1679,-67.4715,-0.109603175,0.114305556,0.158362293,-0.692103987,0.721797804
18.1679,-67.4529,-0.093865546,0.138806723,0.167565053,-0.560173762,0.82837513
18.1679,-67.4343,-0.078995984,0.10513253,0.131503667,-0.600713166,0.799464629
18.1679,-67.4157,-0.085625,0.091842949,0.125565791,-0.681913436,0.731432885
18.1679,-67.3971,-0.08344,0.077808,0.114089081,-0.73135833,0.681993396
18.1679,-67.3786,-0.075594573,0.046440543,0.088720141,-0.852056499,0.523449828
18.1679,-67.36,-0.094824281,0.055654952,0.109950525,-0.862426814,0.506181776
18.1679,-67.3414,-0.100736,0.042672,0.109401286,-0.920793567,0.390050261
18.1679,-67.3228,-0.081261981,0.014073482,0.082471646,-0.985332348,0.170646314
18.1679,-67.3042,-0.082923323,-0.000974441,0.082929048,-0.999930963,-0.011750296
18.1679,-67.2857,-0.069936102,-0.005814696,0.070177412,-0.996561439,-0.082857095
18.1679,-67.2671,-0.05793131,0.001900958,0.057962491,-0.999462055,0.032796356
18.1679,-67.2485,-0.044888179,0.001837061,0.044925754,-0.999163612,0.040891037
18.1679,-67.2299,-0.017619808,0.00215655,0.017751292,-0.992593034,0.121486908
18.1679,-67.2113,-0.008298722,0.002979233,0.008817291,-0.941187284,0.337885329
18.1859,-67.5086,-0.117975952,0.069478958,0.136914757,-0.861674476,0.507461425
18.1859,-67.4715,-0.107462185,0.142436975,0.178427613,-0.602273288,0.798289977
18.1859,-67.4529,-0.098327922,0.152256494,0.181246848,-0.542508313,0.840050433
18.1859,-67.4343,-0.091509091,0.156818182,0.181565018,-0.504001772,0.863702619
18.1859,-67.4157,-0.085897436,0.115128205,0.143641474,-0.597998847,0.801496962
18.1859,-67.3971,-0.085169492,0.093898305,0.126770399,-0.671840527,0.740695825
18.1859,-67.3786,-0.083616,0.064592,0.105658705,-0.791378241,0.611326819
18.1859,-67.36,-0.088450479,0.062779553,0.108465476,-0.815471267,0.578797558
18.1859,-67.3414,-0.087968,0.050976,0.101670653,-0.865225094,0.501383621
